% time	cellId	IMSI	RNTI	layer	correct
3527	0	1	20	0	1
3527	0	2	20	0	1
3527	0	3	20	0	1
3527	0	4	20	0	1
3527	0	5	20	0	1
3527	0	6	20	0	1
3527	0	7	20	0	1
3527	0	8	20	0	1
3527	0	9	20	0	1
3527	0	10	20	0	1
3527	0	11	20	0	1
3527	0	12	20	0	1
3527	0	13	20	0	1
3527	0	14	20	0	1
3527	0	15	20	0	1
3527	0	16	20	0	1
3527	0	17	20	0	1
3527	0	18	20	0	1
3527	0	19	20	0	1
3527	0	21	20	0	1
3527	0	22	20	0	1
3527	0	23	20	0	1
3527	0	24	20	0	1
3527	0	25	20	0	1
3527	0	26	20	0	1
3527	0	27	20	0	1
3527	0	28	20	0	1
3527	0	29	20	0	1
3527	0	30	20	0	1
3527	0	31	20	0	1
3527	0	32	20	0	1
3527	0	33	20	0	1
3527	0	34	20	0	1
3527	0	35	20	0	1
3527	0	36	20	0	1
3527	0	37	20	0	1
3527	0	38	20	0	1
3527	0	39	20	0	1
3527	0	40	20	0	1
3527	0	41	20	0	1
3527	0	42	20	0	1
3527	0	43	20	0	1
3527	0	44	20	0	1
3527	0	45	20	0	1
3527	0	46	20	0	1
3527	0	47	20	0	1
3527	0	48	20	0	1
3527	0	49	20	0	1
3527	0	50	20	0	1
3533	0	1	20	0	1
3533	0	2	20	0	1
3533	0	3	20	0	1
3533	0	4	20	0	1
3533	0	5	20	0	1
3533	0	6	20	0	1
3533	0	7	20	0	1
3533	0	8	20	0	1
3533	0	9	20	0	1
3533	0	10	20	0	1
3533	0	11	20	0	1
3533	0	12	20	0	1
3533	0	13	20	0	1
3533	0	14	20	0	1
3533	0	15	20	0	1
3533	0	16	20	0	1
3533	0	17	20	0	1
3533	0	18	20	0	1
3533	0	19	20	0	1
3533	0	21	20	0	1
3533	0	22	20	0	1
3533	0	23	20	0	1
3533	0	24	20	0	1
3533	0	25	20	0	1
3533	0	26	20	0	1
3533	0	27	20	0	1
3533	0	28	20	0	1
3533	0	29	20	0	1
3533	0	30	20	0	1
3533	0	31	20	0	1
3533	0	32	20	0	1
3533	0	33	20	0	1
3533	0	34	20	0	1
3533	0	35	20	0	1
3533	0	36	20	0	1
3533	0	37	20	0	1
3533	0	38	20	0	1
3533	0	39	20	0	1
3533	0	40	20	0	1
3533	0	41	20	0	1
3533	0	42	20	0	1
3533	0	43	20	0	1
3533	0	44	20	0	1
3533	0	45	20	0	1
3533	0	46	20	0	1
3533	0	47	20	0	1
3533	0	48	20	0	1
3533	0	49	20	0	1
3533	0	50	20	0	1
4162	0	1	50	0	1
4162	0	2	50	0	1
4162	0	3	50	0	1
4162	0	4	50	0	1
4162	0	5	50	0	1
4162	0	6	50	0	1
4162	0	7	50	0	1
4162	0	8	50	0	1
4162	0	9	50	0	1
4162	0	10	50	0	1
4162	0	11	50	0	1
4162	0	12	50	0	1
4162	0	13	50	0	1
4162	0	14	50	0	1
4162	0	15	50	0	1
4162	0	16	50	0	1
4162	0	17	50	0	1
4162	0	18	50	0	1
4162	0	19	50	0	1
4162	0	20	50	0	1
4162	0	21	50	0	1
4162	0	22	50	0	1
4162	0	23	50	0	1
4162	0	24	50	0	1
4162	0	25	50	0	1
4162	0	26	50	0	1
4162	0	27	50	0	1
4162	0	28	50	0	1
4162	0	29	50	0	1
4162	0	30	50	0	1
4162	0	31	50	0	1
4162	0	32	50	0	1
4162	0	33	50	0	1
4162	0	34	50	0	1
4162	0	35	50	0	1
4162	0	36	50	0	1
4162	0	37	50	0	1
4162	0	38	50	0	1
4162	0	39	50	0	1
4162	0	40	50	0	1
4162	0	41	50	0	1
4162	0	42	50	0	1
4162	0	43	50	0	1
4162	0	44	50	0	1
4162	0	45	50	0	1
4162	0	46	50	0	1
4162	0	47	50	0	1
4162	0	48	50	0	1
4162	0	49	50	0	1
4168	0	1	41	0	1
4168	0	1	9	0	1
4168	0	2	9	0	1
4168	0	2	41	0	1
4168	0	3	41	0	1
4168	0	3	9	0	1
4168	0	4	41	0	1
4168	0	4	9	0	1
4168	0	5	41	0	1
4168	0	5	9	0	1
4168	0	6	9	0	1
4168	0	6	41	0	1
4168	0	7	41	0	1
4168	0	7	9	0	1
4168	0	8	41	0	1
4168	0	8	9	0	1
4168	0	10	9	0	1
4168	0	10	41	0	1
4168	0	11	9	0	1
4168	0	11	41	0	1
4168	0	12	9	0	1
4168	0	12	41	0	1
4168	0	13	41	0	1
4168	0	13	9	0	1
4168	0	14	41	0	1
4168	0	14	9	0	1
4168	0	15	9	0	1
4168	0	15	41	0	1
4168	0	16	9	0	1
4168	0	16	41	0	1
4168	0	17	41	0	1
4168	0	17	9	0	1
4168	0	18	9	0	1
4168	0	18	41	0	1
4168	0	19	41	0	1
4168	0	19	9	0	1
4168	0	20	9	0	1
4168	0	20	41	0	1
4168	0	21	9	0	1
4168	0	21	41	0	1
4168	0	22	9	0	1
4168	0	22	41	0	1
4168	0	23	9	0	1
4168	0	23	41	0	1
4168	0	24	9	0	1
4168	0	24	41	0	1
4168	0	25	9	0	1
4168	0	25	41	0	1
4168	0	26	9	0	1
4168	0	26	41	0	1
4168	0	27	9	0	1
4168	0	27	41	0	1
4168	0	28	9	0	1
4168	0	28	41	0	1
4168	0	29	41	0	1
4168	0	29	9	0	1
4168	0	30	9	0	1
4168	0	30	41	0	1
4168	0	31	9	0	1
4168	0	31	41	0	1
4168	0	32	41	0	1
4168	0	32	9	0	1
4168	0	33	41	0	1
4168	0	33	9	0	1
4168	0	34	9	0	1
4168	0	34	41	0	1
4168	0	35	41	0	1
4168	0	35	9	0	1
4168	0	36	9	0	1
4168	0	36	41	0	1
4168	0	37	9	0	1
4168	0	37	41	0	1
4168	0	38	41	0	1
4168	0	38	9	0	1
4168	0	39	41	0	1
4168	0	39	9	0	1
4168	0	40	9	0	1
4168	0	40	41	0	1
4168	0	42	9	0	1
4168	0	42	41	0	1
4168	0	43	41	0	1
4168	0	43	9	0	1
4168	0	44	9	0	1
4168	0	44	41	0	1
4168	0	45	41	0	1
4168	0	45	9	0	1
4168	0	46	41	0	1
4168	0	46	9	0	1
4168	0	47	9	0	1
4168	0	47	41	0	1
4168	0	48	41	0	1
4168	0	48	9	0	1
4168	0	49	41	0	1
4168	0	49	9	0	1
4168	0	50	41	0	1
4168	0	50	9	0	1
4170	0	1	14	0	1
4170	0	2	14	0	1
4170	0	3	14	0	1
4170	0	4	14	0	1
4170	0	5	14	0	1
4170	0	6	14	0	1
4170	0	7	14	0	1
4170	0	8	14	0	1
4170	0	9	14	0	1
4170	0	10	14	0	1
4170	0	11	14	0	1
4170	0	12	14	0	1
4170	0	13	14	0	1
4170	0	15	14	0	1
4170	0	16	14	0	1
4170	0	17	14	0	1
4170	0	18	14	0	1
4170	0	19	14	0	1
4170	0	20	14	0	1
4170	0	21	14	0	1
4170	0	22	14	0	1
4170	0	23	14	0	1
4170	0	24	14	0	1
4170	0	25	14	0	1
4170	0	26	14	0	1
4170	0	27	14	0	1
4170	0	28	14	0	1
4170	0	29	14	0	1
4170	0	30	14	0	1
4170	0	31	14	0	1
4170	0	32	14	0	1
4170	0	33	14	0	1
4170	0	34	14	0	1
4170	0	35	14	0	1
4170	0	36	14	0	1
4170	0	37	14	0	1
4170	0	38	14	0	1
4170	0	39	14	0	1
4170	0	40	14	0	1
4170	0	41	14	0	1
4170	0	42	14	0	1
4170	0	43	14	0	1
4170	0	44	14	0	1
4170	0	45	14	0	1
4170	0	46	14	0	1
4170	0	47	14	0	1
4170	0	48	14	0	1
4170	0	49	14	0	1
4170	0	50	14	0	1
4173	0	1	9	0	1
4173	0	2	9	0	1
4173	0	3	9	0	1
4173	0	4	9	0	1
4173	0	5	9	0	1
4173	0	6	9	0	1
4173	0	7	9	0	1
4173	0	8	9	0	1
4173	0	10	9	0	1
4173	0	11	9	0	1
4173	0	12	9	0	1
4173	0	13	9	0	1
4173	0	14	9	0	1
4173	0	15	9	0	1
4173	0	16	9	0	1
4173	0	17	9	0	1
4173	0	18	9	0	1
4173	0	19	9	0	1
4173	0	20	9	0	1
4173	0	21	9	0	1
4173	0	22	9	0	1
4173	0	23	9	0	1
4173	0	24	9	0	1
4173	0	25	9	0	1
4173	0	26	9	0	1
4173	0	27	9	0	1
4173	0	28	9	0	1
4173	0	29	9	0	1
4173	0	30	9	0	1
4173	0	31	9	0	1
4173	0	32	9	0	1
4173	0	33	9	0	1
4173	0	34	9	0	1
4173	0	35	9	0	1
4173	0	36	9	0	1
4173	0	37	9	0	1
4173	0	38	9	0	1
4173	0	39	9	0	1
4173	0	40	9	0	1
4173	0	41	9	0	1
4173	0	42	9	0	1
4173	0	43	9	0	1
4173	0	44	9	0	1
4173	0	45	9	0	1
4173	0	46	9	0	1
4173	0	47	9	0	1
4173	0	48	9	0	1
4173	0	49	9	0	1
4173	0	50	9	0	1
4174	0	1	41	0	1
4174	0	2	41	0	1
4174	0	3	41	0	1
4174	0	4	41	0	1
4174	0	5	41	0	1
4174	0	6	41	0	1
4174	0	7	41	0	1
4174	0	8	41	0	1
4174	0	9	41	0	1
4174	0	10	41	0	1
4174	0	11	41	0	1
4174	0	12	41	0	1
4174	0	13	41	0	1
4174	0	14	41	0	1
4174	0	15	41	0	1
4174	0	16	41	0	1
4174	0	17	41	0	1
4174	0	18	41	0	1
4174	0	19	41	0	1
4174	0	20	41	0	1
4174	0	21	41	0	1
4174	0	22	41	0	1
4174	0	23	41	0	1
4174	0	24	41	0	1
4174	0	25	41	0	1
4174	0	26	41	0	1
4174	0	27	41	0	1
4174	0	28	41	0	1
4174	0	29	41	0	1
4174	0	30	41	0	1
4174	0	31	41	0	1
4174	0	32	41	0	1
4174	0	33	41	0	1
4174	0	34	41	0	1
4174	0	35	41	0	1
4174	0	36	41	0	1
4174	0	37	41	0	1
4174	0	38	41	0	1
4174	0	39	41	0	1
4174	0	40	41	0	1
4174	0	42	41	0	1
4174	0	43	41	0	1
4174	0	44	41	0	1
4174	0	45	41	0	1
4174	0	46	41	0	1
4174	0	47	41	0	1
4174	0	48	41	0	1
4174	0	49	41	0	1
4174	0	50	41	0	1
4175	0	1	14	0	1
4175	0	1	50	0	1
4175	0	2	50	0	1
4175	0	2	14	0	1
4175	0	3	14	0	1
4175	0	3	50	0	1
4175	0	4	50	0	1
4175	0	4	14	0	1
4175	0	5	14	0	1
4175	0	5	50	0	1
4175	0	6	14	0	1
4175	0	6	50	0	1
4175	0	7	14	0	1
4175	0	7	50	0	1
4175	0	8	50	0	1
4175	0	8	14	0	1
4175	0	9	14	0	1
4175	0	9	50	0	1
4175	0	10	14	0	1
4175	0	10	50	0	1
4175	0	11	50	0	1
4175	0	11	14	0	1
4175	0	12	14	0	1
4175	0	12	50	0	1
4175	0	13	50	0	1
4175	0	13	14	0	1
4175	0	15	14	0	1
4175	0	15	50	0	1
4175	0	16	14	0	1
4175	0	16	50	0	1
4175	0	17	14	0	1
4175	0	17	50	0	1
4175	0	18	50	0	1
4175	0	18	14	0	1
4175	0	19	14	0	1
4175	0	19	50	0	1
4175	0	20	14	0	1
4175	0	20	50	0	1
4175	0	21	50	0	1
4175	0	21	14	0	1
4175	0	22	50	0	1
4175	0	22	14	0	1
4175	0	23	14	0	1
4175	0	23	50	0	1
4175	0	24	14	0	1
4175	0	24	50	0	1
4175	0	25	14	0	1
4175	0	25	50	0	1
4175	0	26	14	0	1
4175	0	26	50	0	1
4175	0	27	14	0	1
4175	0	27	50	0	1
4175	0	28	50	0	1
4175	0	28	14	0	1
4175	0	29	50	0	1
4175	0	29	14	0	1
4175	0	30	14	0	1
4175	0	30	50	0	1
4175	0	31	14	0	1
4175	0	31	50	0	1
4175	0	32	50	0	1
4175	0	32	14	0	1
4175	0	33	14	0	1
4175	0	33	50	0	1
4175	0	34	50	0	1
4175	0	34	14	0	1
4175	0	35	14	0	1
4175	0	35	50	0	1
4175	0	36	50	0	1
4175	0	36	14	0	1
4175	0	37	14	0	1
4175	0	37	50	0	1
4175	0	38	14	0	1
4175	0	38	50	0	1
4175	0	39	50	0	1
4175	0	39	14	0	1
4175	0	40	14	0	1
4175	0	40	50	0	1
4175	0	41	14	0	1
4175	0	41	50	0	1
4175	0	42	14	0	1
4175	0	42	50	0	1
4175	0	43	50	0	1
4175	0	43	14	0	1
4175	0	44	14	0	1
4175	0	44	50	0	1
4175	0	45	14	0	1
4175	0	45	50	0	1
4175	0	46	50	0	1
4175	0	46	14	0	1
4175	0	47	14	0	1
4175	0	47	50	0	1
4175	0	48	14	0	1
4175	0	48	50	0	1
4175	0	49	50	0	1
4175	0	49	14	0	1
4242	0	1	48	0	1
4242	0	1	34	0	1
4242	0	2	34	0	1
4242	0	2	48	0	1
4242	0	3	48	0	1
4242	0	3	34	0	1
4242	0	4	34	0	1
4242	0	4	48	0	1
4242	0	5	48	0	1
4242	0	5	34	0	1
4242	0	6	48	0	1
4242	0	6	34	0	1
4242	0	7	48	0	1
4242	0	7	34	0	1
4242	0	8	34	0	1
4242	0	8	48	0	1
4242	0	9	34	0	1
4242	0	9	48	0	1
4242	0	10	34	0	1
4242	0	10	48	0	1
4242	0	11	34	0	1
4242	0	11	48	0	1
4242	0	12	48	0	1
4242	0	12	34	0	1
4242	0	13	34	0	1
4242	0	13	48	0	1
4242	0	14	48	0	1
4242	0	14	34	0	1
4242	0	15	48	0	1
4242	0	15	34	0	1
4242	0	16	34	0	1
4242	0	16	48	0	1
4242	0	17	48	0	1
4242	0	17	34	0	1
4242	0	18	34	0	1
4242	0	18	48	0	1
4242	0	19	48	0	1
4242	0	19	34	0	1
4242	0	20	48	0	1
4242	0	20	34	0	1
4242	0	21	34	0	1
4242	0	21	48	0	1
4242	0	22	34	0	1
4242	0	22	48	0	1
4242	0	23	48	0	1
4242	0	23	34	0	1
4242	0	24	48	0	1
4242	0	24	34	0	1
4242	0	25	34	0	1
4242	0	25	48	0	1
4242	0	26	48	0	1
4242	0	26	34	0	1
4242	0	27	34	0	1
4242	0	27	48	0	1
4242	0	28	34	0	1
4242	0	28	48	0	1
4242	0	29	34	0	1
4242	0	29	48	0	1
4242	0	30	48	0	1
4242	0	30	34	0	1
4242	0	31	48	0	1
4242	0	31	34	0	1
4242	0	32	34	0	1
4242	0	32	48	0	1
4242	0	33	48	0	1
4242	0	33	34	0	1
4242	0	35	48	0	1
4242	0	35	34	0	1
4242	0	36	34	0	1
4242	0	36	48	0	1
4242	0	37	48	0	1
4242	0	37	34	0	1
4242	0	38	48	0	1
4242	0	38	34	0	1
4242	0	39	34	0	1
4242	0	39	48	0	1
4242	0	40	34	0	1
4242	0	40	48	0	1
4242	0	41	34	0	1
4242	0	41	48	0	1
4242	0	42	34	0	1
4242	0	42	48	0	1
4242	0	43	34	0	1
4242	0	43	48	0	1
4242	0	44	34	0	1
4242	0	44	48	0	1
4242	0	45	48	0	1
4242	0	45	34	0	1
4242	0	46	34	0	1
4242	0	46	48	0	1
4242	0	47	34	0	1
4242	0	47	48	0	1
4242	0	49	34	0	1
4242	0	49	48	0	1
4242	0	50	34	0	1
4242	0	50	48	0	1
4243	0	1	34	0	1
4243	0	2	34	0	1
4243	0	3	34	0	1
4243	0	4	34	0	1
4243	0	5	34	0	1
4243	0	6	34	0	1
4243	0	7	34	0	1
4243	0	8	34	0	1
4243	0	9	34	0	1
4243	0	10	34	0	1
4243	0	11	34	0	1
4243	0	12	34	0	1
4243	0	13	34	0	1
4243	0	14	34	0	1
4243	0	15	34	0	1
4243	0	16	34	0	1
4243	0	17	34	0	1
4243	0	18	34	0	1
4243	0	19	34	0	1
4243	0	20	34	0	1
4243	0	21	34	0	1
4243	0	22	34	0	1
4243	0	23	34	0	1
4243	0	24	34	0	1
4243	0	25	34	0	1
4243	0	26	34	0	1
4243	0	27	34	0	1
4243	0	28	34	0	1
4243	0	29	34	0	1
4243	0	30	34	0	1
4243	0	31	34	0	1
4243	0	32	34	0	1
4243	0	33	34	0	1
4243	0	35	34	0	1
4243	0	36	34	0	1
4243	0	37	34	0	1
4243	0	38	34	0	1
4243	0	39	34	0	1
4243	0	40	34	0	1
4243	0	41	34	0	1
4243	0	42	34	0	1
4243	0	43	34	0	1
4243	0	44	34	0	1
4243	0	45	34	0	1
4243	0	46	34	0	1
4243	0	47	34	0	1
4243	0	48	34	0	1
4243	0	49	34	0	1
4243	0	50	34	0	1
4244	0	1	32	0	1
4244	0	1	49	0	1
4244	0	2	32	0	1
4244	0	2	49	0	1
4244	0	3	32	0	1
4244	0	3	49	0	1
4244	0	4	32	0	1
4244	0	4	49	0	1
4244	0	5	32	0	1
4244	0	5	49	0	1
4244	0	6	32	0	1
4244	0	6	49	0	1
4244	0	7	32	0	1
4244	0	7	49	0	1
4244	0	8	32	0	1
4244	0	8	49	0	1
4244	0	9	32	0	1
4244	0	9	49	0	1
4244	0	10	32	0	1
4244	0	10	49	0	1
4244	0	11	32	0	1
4244	0	11	49	0	1
4244	0	12	32	0	1
4244	0	12	49	0	1
4244	0	13	49	0	1
4244	0	13	32	0	1
4244	0	14	32	0	1
4244	0	14	49	0	1
4244	0	15	32	0	1
4244	0	15	49	0	1
4244	0	16	32	0	1
4244	0	16	49	0	1
4244	0	17	32	0	1
4244	0	17	49	0	1
4244	0	18	32	0	1
4244	0	18	49	0	1
4244	0	19	32	0	1
4244	0	19	49	0	1
4244	0	20	32	0	1
4244	0	20	49	0	1
4244	0	21	32	0	1
4244	0	21	49	0	1
4244	0	22	32	0	1
4244	0	22	49	0	1
4244	0	23	32	0	1
4244	0	23	49	0	1
4244	0	24	32	0	1
4244	0	24	49	0	1
4244	0	25	32	0	1
4244	0	25	49	0	1
4244	0	26	32	0	1
4244	0	26	49	0	1
4244	0	27	32	0	1
4244	0	27	49	0	1
4244	0	28	32	0	1
4244	0	28	49	0	1
4244	0	29	49	0	1
4244	0	29	32	0	1
4244	0	30	32	0	1
4244	0	30	49	0	1
4244	0	31	32	0	1
4244	0	31	49	0	1
4244	0	33	32	0	1
4244	0	33	49	0	1
4244	0	34	32	0	1
4244	0	34	49	0	1
4244	0	35	32	0	1
4244	0	35	49	0	1
4244	0	36	32	0	1
4244	0	36	49	0	1
4244	0	37	32	0	1
4244	0	37	49	0	1
4244	0	38	32	0	1
4244	0	38	49	0	1
4244	0	39	32	0	1
4244	0	39	49	0	1
4244	0	40	32	0	1
4244	0	40	49	0	1
4244	0	41	32	0	1
4244	0	41	49	0	1
4244	0	42	32	0	1
4244	0	42	49	0	1
4244	0	43	49	0	1
4244	0	43	32	0	1
4244	0	44	32	0	1
4244	0	44	49	0	1
4244	0	45	32	0	1
4244	0	45	49	0	1
4244	0	46	32	0	1
4244	0	46	49	0	1
4244	0	47	32	0	1
4244	0	47	49	0	1
4244	0	48	32	0	1
4244	0	48	49	0	1
4244	0	50	32	0	1
4244	0	50	49	0	1
4245	0	1	33	0	1
4245	0	1	48	0	1
4245	0	1	40	0	1
4245	0	2	40	0	1
4245	0	2	48	0	1
4245	0	2	33	0	1
4245	0	3	48	0	1
4245	0	3	33	0	1
4245	0	3	40	0	1
4245	0	4	33	0	1
4245	0	4	48	0	1
4245	0	4	40	0	1
4245	0	5	33	0	1
4245	0	5	48	0	1
4245	0	5	40	0	1
4245	0	6	40	0	1
4245	0	6	48	0	1
4245	0	6	33	0	1
4245	0	7	48	0	1
4245	0	7	33	0	1
4245	0	7	40	0	1
4245	0	8	40	0	1
4245	0	8	33	0	1
4245	0	8	48	0	1
4245	0	9	40	0	1
4245	0	9	48	0	1
4245	0	9	33	0	1
4245	0	10	40	0	1
4245	0	10	48	0	1
4245	0	10	33	0	1
4245	0	11	40	0	1
4245	0	11	48	0	1
4245	0	11	33	0	1
4245	0	12	40	0	1
4245	0	12	48	0	1
4245	0	12	33	0	1
4245	0	13	33	0	1
4245	0	13	40	0	1
4245	0	13	48	0	1
4245	0	14	33	0	1
4245	0	14	48	0	1
4245	0	14	40	0	1
4245	0	15	40	0	1
4245	0	15	48	0	1
4245	0	15	33	0	1
4245	0	16	40	0	1
4245	0	16	48	0	1
4245	0	16	33	0	1
4245	0	17	33	0	1
4245	0	17	48	0	1
4245	0	17	40	0	1
4245	0	18	40	0	1
4245	0	18	33	0	1
4245	0	18	48	0	1
4245	0	19	48	0	1
4245	0	19	33	0	1
4245	0	19	40	0	1
4245	0	20	40	0	1
4245	0	20	48	0	1
4245	0	20	33	0	1
4245	0	21	40	0	1
4245	0	21	48	0	1
4245	0	21	33	0	1
4245	0	22	40	0	1
4245	0	22	33	0	1
4245	0	22	48	0	1
4245	0	23	48	0	1
4245	0	23	40	0	1
4245	0	23	33	0	1
4245	0	24	40	0	1
4245	0	24	48	0	1
4245	0	24	33	0	1
4245	0	25	40	0	1
4245	0	25	48	0	1
4245	0	25	33	0	1
4245	0	26	40	0	1
4245	0	26	48	0	1
4245	0	26	33	0	1
4245	0	27	40	0	1
4245	0	27	48	0	1
4245	0	27	33	0	1
4245	0	28	40	0	1
4245	0	28	33	0	1
4245	0	28	48	0	1
4245	0	29	40	0	1
4245	0	29	33	0	1
4245	0	29	48	0	1
4245	0	30	40	0	1
4245	0	30	48	0	1
4245	0	30	33	0	1
4245	0	31	48	0	1
4245	0	31	40	0	1
4245	0	31	33	0	1
4245	0	32	40	0	1
4245	0	32	33	0	1
4245	0	32	48	0	1
4245	0	34	40	0	1
4245	0	34	33	0	1
4245	0	34	48	0	1
4245	0	35	33	0	1
4245	0	35	48	0	1
4245	0	35	40	0	1
4245	0	36	40	0	1
4245	0	36	48	0	1
4245	0	36	33	0	1
4245	0	37	40	0	1
4245	0	37	48	0	1
4245	0	37	33	0	1
4245	0	38	33	0	1
4245	0	38	48	0	1
4245	0	38	40	0	1
4245	0	39	33	0	1
4245	0	39	48	0	1
4245	0	39	40	0	1
4245	0	41	33	0	1
4245	0	41	40	0	1
4245	0	41	48	0	1
4245	0	42	40	0	1
4245	0	42	48	0	1
4245	0	42	33	0	1
4245	0	43	33	0	1
4245	0	43	48	0	1
4245	0	43	40	0	1
4245	0	44	40	0	1
4245	0	44	48	0	1
4245	0	44	33	0	1
4245	0	45	33	0	1
4245	0	45	48	0	1
4245	0	45	40	0	1
4245	0	46	40	0	1
4245	0	46	33	0	1
4245	0	46	48	0	1
4245	0	47	40	0	1
4245	0	47	48	0	1
4245	0	47	33	0	1
4245	0	49	40	0	1
4245	0	49	33	0	1
4245	0	49	48	0	1
4245	0	50	33	0	1
4245	0	50	40	0	1
4245	0	50	48	0	1
4248	0	1	32	0	1
4248	0	1	49	0	1
4248	0	1	47	0	1
4248	0	2	47	0	1
4248	0	2	32	0	1
4248	0	2	49	0	1
4248	0	3	32	0	1
4248	0	3	47	0	1
4248	0	3	49	0	1
4248	0	4	32	0	1
4248	0	4	49	0	1
4248	0	4	47	0	1
4248	0	5	32	0	1
4248	0	5	49	0	1
4248	0	5	47	0	1
4248	0	6	47	0	1
4248	0	6	32	0	1
4248	0	6	49	0	1
4248	0	7	32	0	1
4248	0	7	47	0	1
4248	0	7	49	0	1
4248	0	8	32	0	1
4248	0	8	49	0	1
4248	0	8	47	0	1
4248	0	9	32	0	1
4248	0	9	47	0	1
4248	0	9	49	0	1
4248	0	10	47	0	1
4248	0	10	32	0	1
4248	0	10	49	0	1
4248	0	11	47	0	1
4248	0	11	32	0	1
4248	0	11	49	0	1
4248	0	12	47	0	1
4248	0	12	32	0	1
4248	0	12	49	0	1
4248	0	13	49	0	1
4248	0	13	32	0	1
4248	0	13	47	0	1
4248	0	14	32	0	1
4248	0	14	49	0	1
4248	0	14	47	0	1
4248	0	15	47	0	1
4248	0	15	32	0	1
4248	0	15	49	0	1
4248	0	16	47	0	1
4248	0	16	32	0	1
4248	0	16	49	0	1
4248	0	17	32	0	1
4248	0	17	49	0	1
4248	0	17	47	0	1
4248	0	18	32	0	1
4248	0	18	49	0	1
4248	0	18	47	0	1
4248	0	19	32	0	1
4248	0	19	47	0	1
4248	0	19	49	0	1
4248	0	20	32	0	1
4248	0	20	47	0	1
4248	0	20	49	0	1
4248	0	21	47	0	1
4248	0	21	32	0	1
4248	0	21	49	0	1
4248	0	22	32	0	1
4248	0	22	49	0	1
4248	0	22	47	0	1
4248	0	23	47	0	1
4248	0	23	32	0	1
4248	0	23	49	0	1
4248	0	24	47	0	1
4248	0	24	32	0	1
4248	0	24	49	0	1
4248	0	25	47	0	1
4248	0	25	32	0	1
4248	0	25	49	0	1
4248	0	26	47	0	1
4248	0	26	32	0	1
4248	0	26	49	0	1
4248	0	27	47	0	1
4248	0	27	32	0	1
4248	0	27	49	0	1
4248	0	28	32	0	1
4248	0	28	49	0	1
4248	0	28	47	0	1
4248	0	29	49	0	1
4248	0	29	32	0	1
4248	0	29	47	0	1
4248	0	30	47	0	1
4248	0	30	32	0	1
4248	0	30	49	0	1
4248	0	31	32	0	1
4248	0	31	47	0	1
4248	0	31	49	0	1
4248	0	33	32	0	1
4248	0	33	49	0	1
4248	0	33	47	0	1
4248	0	34	32	0	1
4248	0	34	49	0	1
4248	0	34	47	0	1
4248	0	35	32	0	1
4248	0	35	49	0	1
4248	0	35	47	0	1
4248	0	36	47	0	1
4248	0	36	32	0	1
4248	0	36	49	0	1
4248	0	37	47	0	1
4248	0	37	32	0	1
4248	0	37	49	0	1
4248	0	38	32	0	1
4248	0	38	49	0	1
4248	0	38	47	0	1
4248	0	39	32	0	1
4248	0	39	49	0	1
4248	0	39	47	0	1
4248	0	40	47	0	1
4248	0	40	32	0	1
4248	0	40	49	0	1
4248	0	41	32	0	1
4248	0	41	49	0	1
4248	0	41	47	0	1
4248	0	42	47	0	1
4248	0	42	32	0	1
4248	0	42	49	0	1
4248	0	43	49	0	1
4248	0	43	32	0	1
4248	0	43	47	0	1
4248	0	44	47	0	1
4248	0	44	32	0	1
4248	0	44	49	0	1
4248	0	45	32	0	1
4248	0	45	49	0	1
4248	0	45	47	0	1
4248	0	46	32	0	1
4248	0	46	49	0	1
4248	0	46	47	0	1
4248	0	48	32	0	1
4248	0	48	47	0	1
4248	0	48	49	0	1
4248	0	50	32	0	1
4248	0	50	49	0	1
4248	0	50	47	0	1
4250	0	1	38	0	1
4250	0	2	38	0	1
4250	0	3	38	0	1
4250	0	4	38	0	1
4250	0	5	38	0	1
4250	0	6	38	0	1
4250	0	7	38	0	1
4250	0	8	38	0	1
4250	0	9	38	0	1
4250	0	10	38	0	1
4250	0	11	38	0	1
4250	0	12	38	0	1
4250	0	13	38	0	1
4250	0	14	38	0	1
4250	0	15	38	0	1
4250	0	16	38	0	1
4250	0	17	38	0	1
4250	0	18	38	0	1
4250	0	19	38	0	1
4250	0	20	38	0	1
4250	0	21	38	0	1
4250	0	22	38	0	1
4250	0	23	38	0	1
4250	0	24	38	0	1
4250	0	25	38	0	1
4250	0	26	38	0	1
4250	0	27	38	0	1
4250	0	28	38	0	1
4250	0	29	38	0	1
4250	0	30	38	0	1
4250	0	31	38	0	1
4250	0	32	38	0	1
4250	0	33	38	0	1
4250	0	34	38	0	1
4250	0	35	38	0	1
4250	0	36	38	0	1
4250	0	37	38	0	1
4250	0	39	38	0	1
4250	0	40	38	0	1
4250	0	41	38	0	1
4250	0	42	38	0	1
4250	0	43	38	0	1
4250	0	44	38	0	1
4250	0	45	38	0	1
4250	0	46	38	0	1
4250	0	47	38	0	1
4250	0	48	38	0	1
4250	0	49	38	0	1
4250	0	50	38	0	1
4251	0	1	35	0	1
4251	0	1	31	0	1
4251	0	1	30	0	0
4251	0	2	31	0	1
4251	0	2	30	0	1
4251	0	2	35	0	0
4251	0	3	31	0	1
4251	0	3	35	0	1
4251	0	3	30	0	0
4251	0	4	31	0	1
4251	0	4	35	0	1
4251	0	4	30	0	0
4251	0	5	31	0	1
4251	0	5	35	0	1
4251	0	5	30	0	0
4251	0	6	31	0	1
4251	0	6	30	0	1
